response,contrast,estimate,SE,df,t.ratio,p.value
fm,n200 s25 - n0 s35,53.63714406421639,119.94169284264463,46,0.4471934887110914,0.9999999922227629
fm,n200 s25 - n100 s35,-285.3785456273766,119.16430990014281,46,-2.3948323610191493,0.5605056297603004
fm,n200 s25 - n150 s35,-193.25431030840713,117.70435511715593,46,-1.6418620204499081,0.9511981091765144
fm,n200 s25 - n200 s35,-150.77764364174075,117.70435511715596,46,-1.2809861070277782,0.9947871851498793
fm,n0 s35 - n100 s35,-339.0156896915929,117.70435511715596,46,-2.880230636786181,0.26345509841493164
fm,n0 s35 - n150 s35,-246.8914543726235,119.1643099001428,46,-2.0718573755809384,0.7723718077221361
fm,n0 s35 - n200 s35,-204.41478770595717,119.16430990014278,46,-1.7154027735087167,0.9318383260174293
fm,n100 s35 - n150 s35,92.12423531896944,120.15773929724243,46,0.7666941460264611,0.9999872385322357
fm,n100 s35 - n200 s35,134.6009019856358,120.15773929724241,46,1.1202016846593987,0.9987394085221688
fm,n150 s35 - n200 s35,42.47666666666636,116.80112144166738,46,0.363666599621477,0.9999999996042314
phi_ps2,n0 s0 - n100 s0,-0.014834343812474868,0.022120766220256757,46,-0.67060714193934845,0.9999978250667381
phi_ps2,n0 s0 - n150 s0,-0.004593366014725892,0.02183952270836471,46,-0.21032355313179973,1
phi_ps2,n0 s0 - n200 s0,0.019553446328317244,0.022120766220256747,46,0.8839407339521305,0.9999222616459591
phi_ps2,n0 s0 - n0 s15,-4.2284667519076717e-4,0.02271217494842777,46,-0.018617621436560764,1
phi_ps2,n0 s0 - n100 s15,-0.021254808543692143,0.022151047913037753,46,-0.9595396401622112,0.9997886358755357
phi_ps2,n0 s0 - n150 s15,0.021008669966351458,0.02182928942890791,46,0.9624074129747104,0.9997809482139872
phi_ps2,n0 s0 - n200 s15,-0.024013846925094097,0.022120766220256754,46,-1.085579345940729,0.9991119815205085
phi_ps2,n0 s0 - n0 s25,-0.015273168632802453,0.022120766220256754,46,-0.6904448282092635,0.9999967870952606
phi_ps2,n0 s0 - n100 s25,0.004201702239359759,0.021829289428907918,46,0.19248002794793506,1
phi_ps2,n0 s0 - n150 s25,0.03104035401102626,0.021839522708364718,46,1.4212926914898898,0.9857766642006701
phi_ps2,n0 s0 - n200 s25,0.014747894911188587,0.022682642381643896,46,0.6501841656298137,0.999998566205609
phi_ps2,n0 s0 - n0 s35,0.008939839533040492,0.021839522708364714,46,0.4093422577232634,0.9999999978109991
phi_ps2,n0 s0 - n100 s35,-0.007960179062227336,0.021829289428907914,46,-0.3646558944647046,0.9999999995883138
phi_ps2,n0 s0 - n150 s35,0.02982088345689263,0.02271217494842777,46,1.3129910950671395,0.9933305382732482
phi_ps2,n0 s0 - n200 s35,-0.03569082266175673,0.02271217494842776,46,-1.5714401083471492,0.9657338104937667
phi_ps2,n100 s0 - n150 s0,0.010240977797748973,0.02182928942890791,46,0.4691393107916346,0.9999999846139391
phi_ps2,n100 s0 - n200 s0,0.03438779014079211,0.021682081689056523,46,1.5860003958083262,0.9630292562870348
phi_ps2,n100 s0 - n0 s15,0.0144114971372841,0.021839522708364718,46,0.6598815060992326,0.9999982491152266
phi_ps2,n100 s0 - n100 s15,-0.006420464731217277,0.022181288265565997,46,-0.2894540954676803,0.9999999999859811
phi_ps2,n100 s0 - n150 s15,0.03584301377882632,0.021839522708364718,46,1.641199501356234,0.9513524829376705
phi_ps2,n100 s0 - n200 s15,-0.009179503112619232,0.021682081689056523,46,-0.42336816382590936,0.9999999964477535
phi_ps2,n100 s0 - n0 s25,-4.388248203275845e-4,0.02168208168905652,46,-0.02023905391653746,1
phi_ps2,n100 s0 - n100 s25,0.019036046051834628,0.021839522708364714,46,0.8716328788881301,0.999934687818659
phi_ps2,n100 s0 - n150 s25,0.04587469782350113,0.021829289428907914,46,2.1015204353262438,0.7546674777878013
phi_ps2,n100 s0 - n200 s25,0.02958223872366345,0.021829289428907914,46,1.355162696431544,0.9909208159854779
phi_ps2,n100 s0 - n0 s35,0.023774183345515357,0.02182928942890791,46,1.0890956127061047,0.9990790794015062
phi_ps2,n100 s0 - n100 s35,0.006874164750247533,0.021839522708364714,46,0.3147580119786534,0.9999999999518807
phi_ps2,n100 s0 - n150 s35,0.04465522726936749,0.021839522708364714,46,2.044697948104158,0.7880887832794314
phi_ps2,n100 s0 - n200 s35,-0.020856478849281865,0.021839522708364714,46,-0.9549878505949979,0.9998003511385145
phi_ps2,n150 s0 - n200 s0,0.024146812343043136,0.02182928942890791,46,1.106165751371925,0.9989040245518133
phi_ps2,n150 s0 - n0 s15,0.004170519339535125,0.022120766220256754,46,0.18853412662152885,1
phi_ps2,n150 s0 - n100 s15,-0.01666144252896625,0.02234521223968439,46,-0.7456381416407429,0.9999911230981972
phi_ps2,n150 s0 - n150 s15,0.025602035981077347,0.021849751195089733,46,1.1717312363186478,0.9979414886790055
phi_ps2,n150 s0 - n200 s15,-0.01942048091036821,0.021829289428907914,46,-0.8896524540395809,0.9999158124661662
phi_ps2,n150 s0 - n0 s25,-0.01067980261807656,0.021829289428907914,46,-0.4892418808618479,0.9999999721152988
phi_ps2,n150 s0 - n100 s25,0.008795068254085651,0.021849751195089737,46,0.402524869759714,0.9999999982812462
phi_ps2,n150 s0 - n150 s25,0.03563372002575216,0.02168208168905652,46,1.6434639688557844,0.9508234038403698
phi_ps2,n150 s0 - n200 s25,0.01934126092591448,0.02226507374277846,46,0.868681646841062,0.9999373906968547
phi_ps2,n150 s0 - n0 s35,0.013533205547766382,0.02168208168905652,46,0.6241654164875194,0.9999991763112085
phi_ps2,n150 s0 - n100 s35,-0.0033668130475014426,0.02184975119508974,46,-0.15408930826901412,1
phi_ps2,n150 s0 - n150 s35,0.03441424947161852,0.02212076622025675,46,1.5557440067380761,0.9684827952990568
phi_ps2,n150 s0 - n200 s35,-0.031097456647030845,0.022120766220256757,46,-1.4058037744892318,0.987149453515822
phi_ps2,n200 s0 - n0 s15,-0.019976293003508012,0.021839522708364714,46,-0.9146854201102541,0.9998815909845754
phi_ps2,n200 s0 - n100 s15,-0.04080825487200939,0.022181288265566,46,-1.8397603594269003,0.8885018112551176
phi_ps2,n200 s0 - n150 s15,0.0014552236380342125,0.02183952270836471,46,0.06663257514674761,1
phi_ps2,n200 s0 - n200 s15,-0.04356729325341135,0.02168208168905652,46,-2.009368559634236,0.8077711329347776
phi_ps2,n200 s0 - n0 s25,-0.034826614961119697,0.021682081689056523,46,-1.606239449724864,0.9590147730266749
phi_ps2,n200 s0 - n100 s25,-0.015351744088957484,0.021839522708364714,46,-0.7029340473213566,0.9999959211724865
phi_ps2,n200 s0 - n150 s25,0.011486907682709019,0.021829289428907914,46,0.5262153731626843,0.9999999222537498
phi_ps2,n200 s0 - n200 s25,-0.004805551417128657,0.02182928942890791,46,-0.22014236573201512,1
phi_ps2,n200 s0 - n0 s35,-0.010613606795276755,0.021829289428907914,46,-0.4862094494574548,0.9999999744626128
phi_ps2,n200 s0 - n100 s35,-0.02751362539054458,0.021839522708364714,46,-1.2598089142308333,0.9955985391679376
phi_ps2,n200 s0 - n150 s35,0.010267437128575394,0.021839522708364714,46,0.4701310218946718,0.9999999841454756
phi_ps2,n200 s0 - n200 s35,-0.055244268990073966,0.02183952270836471,46,-2.5295547768044844,0.46914199777368615
phi_ps2,n0 s15 - n100 s15,-0.020831961868501375,0.022810340691656987,46,-0.9132683351862774,0.9998838148390954
phi_ps2,n0 s15 - n150 s15,0.021431516641542223,0.02230517898166146,46,0.9608314131512896,0.9997852028870201
phi_ps2,n0 s15 - n200 s15,-0.023591000249903335,0.021839522708364718,46,-1.0801976107686542,0.9991603779981031
phi_ps2,n0 s15 - n0 s25,-0.014850321957611686,0.021839522708364714,46,-0.6799746567686615,0.9999973805053521
phi_ps2,n0 s15 - n100 s25,0.0046245489145505265,0.022305178981661462,46,0.20733072432876098,1
phi_ps2,n0 s15 - n150 s25,0.031463200686217024,0.022120766220256754,46,1.4223377424153183,0.9856800400057011
phi_ps2,n0 s15 - n200 s25,0.015170741586379356,0.02184975119508973,46,0.6943210222818766,0.9999965381399196
phi_ps2,n0 s15 - n0 s35,0.009362686208231257,0.022120766220256754,46,0.4232532505884683,0.9999999964615633
phi_ps2,n0 s15 - n100 s35,-0.0075373323870365685,0.02230517898166146,46,-0.3379184893891011,0.9999999998640732
phi_ps2,n0 s15 - n150 s35,0.0302437301320834,0.02168208168905652,46,1.3948720683654723,0.9880535364707249
phi_ps2,n0 s15 - n200 s35,-0.03526797598656596,0.02168208168905652,46,-1.6265954760407797,0.9546678838025464
phi_ps2,n100 s15 - n150 s15,0.042263478510043605,0.021849751195089733,46,1.9342773349081166,0.8464644259210894
phi_ps2,n100 s15 - n200 s15,-0.0027590383814019553,0.022181288265566,46,-0.12438584938662275,1
phi_ps2,n100 s15 - n0 s25,0.0059816399108896905,0.022181288265565997,46,0.26967053668273755,0.9999999999951433
phi_ps2,n100 s15 - n100 s25,0.025456510783051903,0.021849751195089733,46,1.1650709683491824,0.9980640526300002
phi_ps2,n100 s15 - n150 s25,0.05229516255471841,0.022345212239684394,46,2.3403296417048054,0.5979506554446296
phi_ps2,n100 s15 - n200 s25,0.03600270345488073,0.022305178981661455,46,1.614096147109194,0.9573743539699162
phi_ps2,n100 s15 - n0 s35,0.030194648076732635,0.022345212239684394,46,1.3512804332691855,0.9911684071528561
phi_ps2,n100 s15 - n100 s35,0.013294629481464811,0.021849751195089733,46,0.6084567903204544,0.9999994184883778
phi_ps2,n100 s15 - n150 s35,0.051075692000584774,0.022810340691656987,46,2.2391463893946137,0.6666082628698948
phi_ps2,n100 s15 - n200 s35,-0.01443601411806459,0.022810340691656984,46,-0.6328714819829345,0.9999990054464292
phi_ps2,n150 s15 - n200 s15,-0.045022516891445555,0.021839522708364714,46,-2.061515606025656,0.7784141207278424
phi_ps2,n150 s15 - n0 s25,-0.03628183859915391,0.02183952270836471,46,-1.6612926520256635,0.9465148922322408
phi_ps2,n150 s15 - n100 s25,-0.0168069677269917,0.02168208168905652,46,-0.7751547092212363,0.9999852875116242
phi_ps2,n150 s15 - n150 s25,0.010031684044674805,0.021849751195089737,46,0.45912120257594563,0.999999988681001
phi_ps2,n150 s15 - n200 s25,-0.006260775055162868,0.022120766220256754,46,-0.28302704313332777,0.9999999999899631
phi_ps2,n150 s15 - n0 s35,-0.01206883043331097,0.021849751195089733,46,-0.552355508561726,0.9999998470258007
phi_ps2,n150 s15 - n100 s35,-0.028968849028578793,0.02168208168905652,46,-1.3360732352189266,0.9920863348686926
phi_ps2,n150 s15 - n150 s35,0.00881221349054118,0.022305178981661455,46,0.3950747715490773,0.9999999986871612
phi_ps2,n150 s15 - n200 s35,-0.05669949262810818,0.02230517898166146,46,-2.5419877901327097,0.4609129941659047
phi_ps2,n200 s15 - n0 s25,0.008740678292291647,0.021682081689056523,46,0.40312910990937195,0.9999999982436936
phi_ps2,n200 s15 - n100 s25,0.028215549164453856,0.021839522708364718,46,1.2919489835575513,0.9943210663820479
phi_ps2,n200 s15 - n150 s25,0.055054200936120366,0.021829289428907914,46,2.5220335785741903,0.4741422151170066
phi_ps2,n200 s15 - n200 s25,0.038761741836282684,0.021829289428907914,46,1.7756758396794905,0.9125387404756466
phi_ps2,n200 s15 - n0 s35,0.03295368645813459,0.02182928942890791,46,1.509608755954051,0.9756148983414583
phi_ps2,n200 s15 - n100 s35,0.01605366786286676,0.02183952270836472,46,0.7350741166480745,0.9999926375612875
phi_ps2,n200 s15 - n150 s35,0.05383473038198674,0.021839522708364714,46,2.46501405277358,0.5125141095979399
phi_ps2,n200 s15 - n200 s35,-0.011676975736662633,0.02183952270836471,46,-0.5346717459255764,0.999999902823655
phi_ps2,n0 s25 - n100 s25,0.019474870872162212,0.021839522708364718,46,0.8917260295575588,0.9999133561804256
phi_ps2,n0 s25 - n150 s25,0.046313522643828715,0.021829289428907914,46,2.121623005396457,0.7423730141230551
phi_ps2,n0 s25 - n200 s25,0.030021063543991037,0.02182928942890791,46,1.3752652665017575,0.9895478939902839
phi_ps2,n0 s25 - n0 s35,0.024213008165842945,0.02182928942890791,46,1.109198182776318,0.9988701145590264
phi_ps2,n0 s25 - n100 s35,0.007312989570575117,0.021839522708364714,46,0.3348511626480822,0.9999999998810101
phi_ps2,n0 s25 - n150 s35,0.04509405208969508,0.02183952270836471,46,2.064791098773587,0.7765079044297091
phi_ps2,n0 s25 - n200 s35,-0.020417654028954277,0.021839522708364714,46,-0.9348946999255688,0.9998455135631903
phi_ps2,n100 s25 - n150 s25,0.0268386517716665,0.02184975119508974,46,1.2283275691348792,0.9966093683799502
phi_ps2,n100 s25 - n200 s25,0.010546192671828828,0.022120766220256757,46,0.4767553061598432,0.9999999806631296
phi_ps2,n100 s25 - n0 s35,0.004738137293680731,0.021849751195089737,46,0.21685085799720802,1
phi_ps2,n100 s25 - n100 s35,-0.012161881301587095,0.021682081689056523,46,-0.5609185259976902,0.9999998105679635
phi_ps2,n100 s25 - n150 s35,0.02561918121753288,0.02230517898166146,46,1.1485754603716058,0.998341280840726
phi_ps2,n100 s25 - n200 s35,-0.039892524901116486,0.022305178981661455,46,-1.7884871013101817,0.9080251011657063
phi_ps2,n150 s25 - n200 s25,-0.016292459099837675,0.022265073742778467,46,-0.7317496132309927,0.9999930633534984
phi_ps2,n150 s25 - n0 s35,-0.02210051447798577,0.02168208168905652,46,-1.0192985523682647,0.9995684673779237
phi_ps2,n150 s25 - n100 s35,-0.0390005330732536,0.021849751195089737,46,-1.7849417471636078,0.9092887509485591
phi_ps2,n150 s25 - n150 s35,-0.0012194705541336247,0.022120766220256754,46,-0.05512786229877124,1
phi_ps2,n150 s25 - n200 s35,-0.066731176672783,0.022120766220256754,46,-3.0166756435260793,0.20210971278614753
phi_ps2,n200 s25 - n0 s35,-0.0058080553781480965,0.02226507374277846,46,-0.26085947189067377,0.9999999999970918
phi_ps2,n200 s25 - n100 s35,-0.022708073973415923,0.022120766220256754,46,-1.0265500637415241,0.9995314051680084
phi_ps2,n200 s25 - n150 s35,0.015072988545704054,0.021849751195089733,46,0.6898471479662152,0.99999682400181
phi_ps2,n200 s25 - n200 s35,-0.050438717572945324,0.021849751195089737,46,-2.308434412941066,0.6197833343756518
phi_ps2,n0 s35 - n100 s35,-0.016900018595267824,0.021849751195089733,46,-0.7734650360259362,0.9999856973491323
phi_ps2,n0 s35 - n150 s35,0.02088104392385215,0.02212076622025675,46,0.9439566295280791,0.9998264037621891
phi_ps2,n0 s35 - n200 s35,-0.04463066219479722,0.022120766220256747,46,-2.0175911516992295,0.8032704119794709
phi_ps2,n100 s35 - n150 s35,0.03778106251911996,0.022305178981661455,46,1.6938246740894678,0.9379849409136843
phi_ps2,n100 s35 - n200 s35,-0.027730643599529394,0.02230517898166146,46,-1.2432378875923193,0.996157877621564
phi_ps2,n150 s35 - n200 s35,-0.06551170611864934,0.02168208168905652,46,-3.021467544406251,0.20016117009290613
ndvi,n0 s0 - n100 s0,0.01785159845437263,0.01030195289822732,46,1.7328363496443857,0.9265813816322759
ndvi,n0 s0 - n150 s0,0.016427152937896084,0.010170973827086887,46,1.6151012889393166,0.9571611234190265
ndvi,n0 s0 - n200 s0,0.009364370954372607,0.010301952898227317,46,0.9089898824895577,0.999890306407312
ndvi,n0 s0 - n0 s15,0.0013140553922687042,0.01057738028625509,46,0.12423259414963742,1
ndvi,n0 s0 - n100 s15,0.007323880595057123,0.010316055509755428,46,0.7099497078249782,0.9999953467506297
ndvi,n0 s0 - n150 s15,0.009576237766476552,0.01016620804447752,46,0.9419675187228289,0.9998307681496237
ndvi,n0 s0 - n200 s15,0.010215576454372625,0.010301952898227315,46,0.9916155272007162,0.9996875111441152
ndvi,n0 s0 - n0 s25,-0.0021987685456273647,0.010301952898227317,46,-0.21343220720856843,1
ndvi,n0 s0 - n100 s25,0.0035740490164765867,0.010166208044477522,46,0.35156166397933186,0.9999999997580298
ndvi,n0 s0 - n150 s25,0.0074486106878961095,0.010170973827086888,46,0.7323399720151966,0.99999298940788
ndvi,n0 s0 - n200 s25,0.016585954220849207,0.010563626553272162,46,1.5701003947088212,0.9659751189808131
ndvi,n0 s0 - n0 s35,0.01580644193789612,0.010170973827086887,46,1.554073602647674,0.9687653914654417
ndvi,n0 s0 - n100 s35,-0.002477181233523461,0.010166208044477522,46,-0.2436681624737272,1
ndvi,n0 s0 - n150 s35,0.012547620892268721,0.01057738028625509,46,1.1862692417870127,0.9976510046446384
ndvi,n0 s0 - n200 s35,0.007583775892268701,0.01057738028625509,46,0.716980545941374,0.9999946984992503
ndvi,n100 s0 - n150 s0,-0.0014244455164765441,0.01016620804447752,46,-0.14011571573634382,1
ndvi,n100 s0 - n200 s0,-0.008487227500000019,0.010097651323290584,46,-0.8405150097056662,0.999958591993336
ndvi,n100 s0 - n0 s15,-0.016537543062103924,0.010170973827086888,46,-1.6259547358249875,0.9548095410397031
ndvi,n100 s0 - n100 s15,-0.010527717859315507,0.010330138868544623,46,-1.019126460281431,0.9995693149736619
ndvi,n100 s0 - n150 s15,-0.008275360687896076,0.010170973827086888,46,-0.8136252072399892,0.9999725862489515
ndvi,n100 s0 - n200 s15,-0.007636022000000003,0.010097651323290586,46,-0.7562176347273203,0.9999893299193173
ndvi,n100 s0 - n0 s25,-0.020050366999999993,0.010097651323290584,46,-1.9856465982097364,0.8204721775370643
ndvi,n100 s0 - n100 s25,-0.014277549437896043,0.010170973827086888,46,-1.4037544172882153,0.9873229417462877
ndvi,n100 s0 - n150 s25,-0.010402987766476518,0.010166208044477522,46,-1.0232908593807126,0.9995483921103332
ndvi,n100 s0 - n200 s25,-0.0012656442335234191,0.010166208044477522,46,-0.1244952127662724,1
ndvi,n100 s0 - n0 s35,-0.0020451565164765094,0.01016620804447752,46,-0.2011720109925822,1
ndvi,n100 s0 - n100 s35,-0.020328779687896092,0.010170973827086888,46,-1.998705338692091,0.8135330424835309
ndvi,n100 s0 - n150 s35,-0.0053039775621039065,0.010170973827086887,46,-0.5214817825977085,0.9999999315027914
ndvi,n100 s0 - n200 s35,-0.010267822562103927,0.010170973827086887,46,-1.0095220710094757,0.9996143781494853
ndvi,n150 s0 - n200 s0,-0.007062781983523474,0.010166208044477518,46,-0.6947312068200409,0.9999965107965818
ndvi,n150 s0 - n0 s15,-0.015113097545627379,0.010301952898227317,46,-1.4670128756100145,0.9810434611065506
ndvi,n150 s0 - n100 s15,-0.009103272342838961,0.010406480575854539,46,-0.8747695511930014,0.9999317016936775
ndvi,n150 s0 - n150 s15,-0.006850915171419532,0.010175737377653449,46,-0.6732598255203173,0.9999977067149517
ndvi,n150 s0 - n200 s15,-0.006211576483523459,0.01016620804447752,46,-0.6110022986296948,0.9999993842954094
ndvi,n150 s0 - n0 s25,-0.018625921483523447,0.010166208044477522,46,-1.8321404993911572,0.8915509074991815
ndvi,n150 s0 - n100 s25,-0.012853103921419499,0.01017573737765345,46,-1.263112779388913,0.9954793288151322
ndvi,n150 s0 - n150 s25,-0.008978542249999975,0.010097651323290583,46,-0.8891713491127047,0.9999163734489412
ndvi,n150 s0 - n200 s25,1.5880128295312455e-4,0.010369158947288907,46,0.015314769863243762,1
ndvi,n150 s0 - n0 s35,-6.207109999999657e-4,0.010097651323290583,46,-0.061470829218302894,1
ndvi,n150 s0 - n100 s35,-0.018904334171419547,0.010175737377653453,46,-1.8577851874336528,0.8810847385745703
ndvi,n150 s0 - n150 s35,-0.0038795320456273628,0.010301952898227315,46,-0.3765821960120711,0.9999999993435251
ndvi,n150 s0 - n200 s35,-0.008843377045627383,0.010301952898227317,46,-0.8584175382076427,0.9999460324116204
ndvi,n200 s0 - n0 s15,-0.008050315562103907,0.010170973827086888,46,-0.7914989949796806,0.9999807420567479
ndvi,n200 s0 - n100 s15,-0.0020404903593154874,0.010330138868544623,46,-0.19752787307911235,1
ndvi,n200 s0 - n150 s15,2.118668121039427e-4,0.010170973827086887,46,0.020830533605317947,1
ndvi,n200 s0 - n200 s15,8.512055000000154e-4,0.010097651323290583,46,0.08429737497834575,1
ndvi,n200 s0 - n0 s25,-0.011563139499999974,0.010097651323290584,46,-1.1451315885040703,0.9983946844706024
ndvi,n200 s0 - n100 s25,-0.005790321937896024,0.010170973827086887,46,-0.5692986764429081,0.9999997673325315
ndvi,n200 s0 - n150 s25,-0.0019157602664765,0.010166208044477522,46,-0.18844393682432828,1
ndvi,n200 s0 - n200 s25,0.007221583266476599,0.010166208044477518,46,0.7103517097901123,0.999995311717204
ndvi,n200 s0 - n0 s35,0.0064420709835235086,0.01016620804447752,46,0.6336749115638024,0.999998988152283
ndvi,n200 s0 - n100 s35,-0.011841552187896072,0.010170973827086888,46,-1.1642495978467837,0.9980787302831491
ndvi,n200 s0 - n150 s35,0.0031832499378961123,0.010170973827086887,46,0.3129739582475989,0.9999999999557223
ndvi,n200 s0 - n200 s35,-0.0017805950621039089,0.010170973827086887,46,-0.17506633016416845,1
ndvi,n0 s15 - n100 s15,0.006009825202788419,0.010623097457753462,46,0.5657319088607285,0.9999997867336505
ndvi,n0 s15 - n150 s15,0.008262182374207847,0.010387836522822724,46,0.7953708509038737,0.9999794955168813
ndvi,n0 s15 - n200 s15,0.00890152106210392,0.010170973827086887,46,0.8751886705673928,0.9999312936259431
ndvi,n0 s15 - n0 s25,-0.003512823937896068,0.010170973827086888,46,-0.34537734514082324,0.9999999998131397
ndvi,n0 s15 - n100 s25,0.0022599936242078825,0.010387836522822725,46,0.21756153162812444,1
ndvi,n0 s15 - n150 s25,0.006134555295627406,0.010301952898227317,46,0.5954749896675411,0.9999995674095472
ndvi,n0 s15 - n200 s25,0.015271898828580504,0.010175737377653449,46,1.5008149544148557,0.9768223451499535
ndvi,n0 s15 - n0 s35,0.014492386545627414,0.010301952898227319,46,1.406761095570642,0.9870677700422363
ndvi,n0 s15 - n100 s35,-0.0037912366257921654,0.010387836522822725,46,-0.3649688380696579,0.9999999995831563
ndvi,n0 s15 - n150 s35,0.011233565500000018,0.010097651323290583,46,1.112492909523367,0.998832255964651
ndvi,n0 s15 - n200 s35,0.006269720499999996,0.010097651323290583,46,0.6209087934675134,0.9999992330094035
ndvi,n100 s15 - n150 s15,0.00225235717141943,0.010175737377653449,46,0.22134584333571206,1
ndvi,n100 s15 - n200 s15,0.002891695859315503,0.010330138868544623,46,0.27992807222763927,0.9999999999915001
ndvi,n100 s15 - n0 s25,-0.009522649140684486,0.010330138868544623,46,-0.9218316676923918,0.999869792136647
ndvi,n100 s15 - n100 s25,-0.0037498315785805363,0.010175737377653449,46,-0.36850711053288376,0.9999999995205276
ndvi,n100 s15 - n150 s25,1.2473009283898735e-4,0.010406480575854539,46,0.011985809412683693,1
ndvi,n100 s15 - n200 s25,0.009262073625792087,0.010387836522822724,46,0.8916268181004519,0.9999134751364955
ndvi,n100 s15 - n0 s35,0.008482561342838996,0.010406480575854539,46,0.8151229689046378,0.9999719359106903
ndvi,n100 s15 - n100 s35,-0.009801061828580584,0.010175737377653449,46,-0.9631795185776241,0.9997788368780632
ndvi,n100 s15 - n150 s35,0.005223740297211599,0.01062309745775346,46,0.49173419692191167,0.9999999700390259
ndvi,n100 s15 - n200 s35,2.5989529721157784e-4,0.010623097457753462,46,0.02446511464713039,1
ndvi,n150 s15 - n200 s15,6.393386878960727e-4,0.010170973827086887,46,0.06285914198239448,1
ndvi,n150 s15 - n0 s25,-0.011775006312103917,0.010170973827086887,46,-1.1577068737258218,0.9981923155421453
ndvi,n150 s15 - n100 s25,-0.006002188749999967,0.010097651323290583,46,-0.5944143403085934,0.9999995778815582
ndvi,n150 s15 - n150 s25,-0.002127627078580442,0.010175737377653449,46,-0.20908824585556257,1
ndvi,n150 s15 - n200 s25,0.007009716454372657,0.010301952898227315,46,0.6804259855991807,0.999997357136818
ndvi,n150 s15 - n0 s35,0.0062302041714195665,0.010175737377653449,46,0.6122607080152719,0.9999993667219419
ndvi,n150 s15 - n100 s35,-0.012053419000000015,0.010097651323290583,46,-1.1936854040699927,0.9974899785098659
ndvi,n150 s15 - n150 s35,0.0029713831257921694,0.010387836522822722,46,0.2860444635669666,0.9999999999882483
ndvi,n150 s15 - n200 s35,-0.001992461874207851,0.010387836522822724,46,-0.1918072035336991,1
ndvi,n200 s15 - n0 s25,-0.012414344999999988,0.010097651323290584,46,-1.2294289634824158,0.9965776077586199
ndvi,n200 s15 - n100 s25,-0.00664152743789604,0.010170973827086888,46,-0.6529883520306204,0.9999984803680289
ndvi,n200 s15 - n150 s25,-0.0027669657664765148,0.01016620804447752,46,-0.27217284501467426,0.9999999999944027
ndvi,n200 s15 - n200 s25,0.0063703777664765844,0.01016620804447752,46,0.6266228015997662,0.999999131023961
ndvi,n200 s15 - n0 s35,0.005590865483523493,0.01016620804447752,46,0.5499460033734563,0.9999998560549066
ndvi,n200 s15 - n100 s35,-0.012692757687896088,0.010170973827086888,46,-1.247939273434496,0.996005555831248
ndvi,n200 s15 - n150 s35,0.0023320444378960967,0.010170973827086887,46,0.22928428265988643,1
ndvi,n200 s15 - n200 s35,-0.0026318005621039243,0.010170973827086885,46,-0.2587560057518809,0.9999999999974467
ndvi,n0 s25 - n100 s25,0.005772817562103951,0.010170973827086888,46,0.5675776636775958,0.9999997768871495
ndvi,n0 s25 - n150 s25,0.009647379233523474,0.010166208044477522,46,0.9489653557467884,0.9998149714872633
ndvi,n0 s25 - n200 s25,0.018784722766476573,0.01016620804447752,46,1.8477610023612292,0.8852450218692693
ndvi,n0 s25 - n0 s35,0.018005210483523482,0.01016620804447752,46,1.7710842041349193,0.9141210873118092
ndvi,n0 s25 - n100 s35,-2.784126878960975e-4,0.010170973827086888,46,-0.02737325772627997,1
ndvi,n0 s25 - n150 s35,0.014746389437896084,0.010170973827086883,46,1.449850298368103,0.9829452072162268
ndvi,n0 s25 - n200 s35,0.009782544437896067,0.010170973827086887,46,0.9618100099563356,0.9997825696428352
ndvi,n100 s25 - n150 s25,0.0038745616714195245,0.01017573737765345,46,0.3807647080130332,0.9999999992297006
ndvi,n100 s25 - n200 s25,0.013011905204372624,0.010301952898227317,46,1.2630522904653947,0.9954815351418433
ndvi,n100 s25 - n0 s35,0.012232392921419533,0.01017573737765345,46,1.2021136618838675,0.997295794583425
ndvi,n100 s25 - n100 s35,-0.006051230250000048,0.010097651323290584,46,-0.5992710637613992,0.9999995279529166
ndvi,n100 s25 - n150 s35,0.008973571875792136,0.010387836522822724,46,0.8638537828427161,0.999941598019184
ndvi,n100 s25 - n200 s35,0.004009726875792114,0.010387836522822725,46,0.38600211574205023,0.9999999990614141
ndvi,n150 s25 - n200 s25,0.0091373435329531,0.010369158947288907,46,0.8812039220733641,0.999925193196951
ndvi,n150 s25 - n0 s35,0.008357831250000008,0.010097651323290583,46,0.8277005198944016,0.9999659048783146
ndvi,n150 s25 - n100 s35,-0.009925791921419574,0.01017573737765345,46,-0.9754371160577736,0.9997428380081201
ndvi,n150 s25 - n150 s35,0.005099010204372611,0.010301952898227317,46,0.4949556899304025,0.9999999671443545
ndvi,n150 s25 - n200 s35,1.3516520437258984e-4,0.010301952898227317,46,0.013120347734830748,1
ndvi,n200 s25 - n0 s35,-7.795122829530909e-4,0.010369158947288903,46,-0.07517603760494966,1
ndvi,n200 s25 - n100 s35,-0.019063135454372673,0.010301952898227319,46,-1.8504390034294287,0.8841422614660346
ndvi,n200 s25 - n150 s35,-0.004038333328580488,0.010175737377653447,46,-0.39685903622561247,0.9999999985989694
ndvi,n200 s25 - n200 s35,-0.00900217832858051,0.010175737377653449,46,-0.8846708591703488,0.9999214625130725
ndvi,n0 s35 - n100 s35,-0.01828362317141958,0.010175737377653449,46,-1.7967860699286078,0.9050235310382697
ndvi,n0 s35 - n150 s35,-0.003258821045627397,0.010301952898227315,46,-0.31633041597269884,0.9999999999482319
